CODE,HEX,DESCRIPTION
CE-112716-8,0x816F8039,SCE_VNA_ERROR_TTS_INVALID_DOWNLOAD_SIZE
CE-112706-7,0x816F802F,SCE_VNA_ERROR_TTS_INVALID_META_DATA
CE-112700-1,0x816F8029,SCE_VNA_ERROR_TTS_INVALID_READ_OPERATION
CE-112701-2,0x816F802A,SCE_VNA_ERROR_TTS_INVALID_WRITE_OPERATION
CE-112705-6,0x816F802E,SCE_VNA_ERROR_TTS_NOMEM
CE-112713-5,0x816F8036,SCE_VNA_ERROR_TTS_OFFLINE
CE-112709-0,0x816F8032,SCE_VNA_ERROR_TTS_PLAY_INTERRUPTED
CE-112712-4,0x816F8035,SCE_VNA_ERROR_TTS_PROCESSING
CE-112711-3,0x816F8034,SCE_VNA_ERROR_TTS_REQUEST_TIMED_OUT
CE-112714-6,0x816F8037,SCE_VNA_ERROR_TTS_SERVER_ERROR
CE-118976-2,0x816F804E,SCE_VNA_ERROR_TTS_SOUND_BREAK
CE-112699-8,0x816F8028,SCE_VNA_ERROR_TTS_SPEECH_REQUEST_QUEUE_IS_OVER
CE-112715-7,0x816F8038,SCE_VNA_ERROR_TTS_TOO_LARGE_DOWNLOAD_SIZE
CE-112725-8,0x816F8042,SCE_VNA_ERROR_UNSUPPORTED_LANGUAGE
CE-112723-6,0x816F8040,SCE_VNA_ERROR_UPDATER_INVALID_CONTENT
CE-112722-5,0x816F803F,SCE_VNA_ERROR_UPDATER_TARGET_VERSION_NOT_FOUND_IN_LANG_CONFIG
CE-118228-2,0x816FA100,SCE_VNA_ERROR_VOSK_CANNOT_CONNECT_TO_SERVER
CE-118230-5,0x816FA102,SCE_VNA_ERROR_VOSK_ERRMSG_FROM_SERVER
CE-118229-3,0x816FA101,SCE_VNA_ERROR_VOSK_NO_RESPONSE_FROM_SERVER
CE-118231-6,0x816FA103,SCE_VNA_ERROR_VOSK_UNKNOWN
CE-112743-8,0x816FA009,SCE_VNA_ERROR_WS_CLOSED_BY_SERVER
CE-112744-9,0x816FA00A,SCE_VNA_ERROR_WS_DISCONNECTED_BY_SERVER
CE-112740-5,0x816FA006,SCE_VNA_ERROR_WS_HTTP_STATUS_CODE
CE-112742-7,0x816FA008,SCE_VNA_ERROR_WS_INTERNAL
CE-112739-3,0x816FA005,SCE_VNA_ERROR_WS_INVALID_HTTP_RESPNSE
CE-112736-0,0x816FA002,SCE_VNA_ERROR_WS_INVALID_OPERATION
CE-112734-8,0x816FA000,SCE_VNA_ERROR_WS_INVALID_PARAM
CE-112737-1,0x816FA003,SCE_VNA_ERROR_WS_INVALID_PAYLOAD
CE-112741-6,0x816FA007,SCE_VNA_ERROR_WS_INVALID_SOCK
CE-112745-0,0x816FA00B,SCE_VNA_ERROR_WS_INVALID_URI
CE-112735-9,0x816FA001,SCE_VNA_ERROR_WS_NOMEM
CE-112738-2,0x816FA004,SCE_VNA_ERROR_WS_NOT_SUPPORTED
CE-112746-1,0x816FA00C,SCE_VNA_ERROR_WS_TOO_LARGE_RECV_TEXT_SIZE
CE-118227-1,0x816F804C,SCE_VNA_ERROR_WUP_HIGH_SENSITIVITY
CE-112116-2,0x816D0002,SCE_VOICE_CHAT_ERROR_ALREADY_INITIALIZED
CE-112140-9,0x816D001A,SCE_VOICE_CHAT_ERROR_CHANNEL_NOT_FOUND
CE-112122-9,0x816D0008,SCE_VOICE_CHAT_ERROR_CREATED_TOO_MANY_REQUEST_IDS
CE-112145-4,0x816D001F,SCE_VOICE_CHAT_ERROR_EXCEEDED_RATE_LIMIT
CE-112136-4,0x816D0016,SCE_VOICE_CHAT_ERROR_EXCEEDED_REGISTRABLE_MIC_EVENT_HANDLER_NUM
CE-112132-0,0x816D0012,SCE_VOICE_CHAT_ERROR_EXCEEDED_REGISTRABLE_SESSION_NUM
CE-112146-5,0x816D0020,SCE_VOICE_CHAT_ERROR_EXCEEDED_UPPER_LIMIT
CE-112148-7,0x816D0022,SCE_VOICE_CHAT_ERROR_FEATURE_NOT_AVAILABLE
CE-112139-7,0x816D0019,SCE_VOICE_CHAT_ERROR_GET_SESSION_INTIAL_STATE_FAILED
CE-112141-0,0x816D001B,SCE_VOICE_CHAT_ERROR_GROUP_NOT_FOUND
CE-112149-8,0x816D04FF,SCE_VOICE_CHAT_ERROR_INTERNAL
CE-112117-3,0x816D0003,SCE_VOICE_CHAT_ERROR_INVALID_ARGUMENT
CE-112118-4,0x816D0004,SCE_VOICE_CHAT_ERROR_INVALID_PARAMETER
CE-112138-6,0x816D0018,SCE_VOICE_CHAT_ERROR_INVALID_SESSION_STATE_TO_START_VOICE_CHAT
CE-112147-6,0x816D0021,SCE_VOICE_CHAT_ERROR_MEMBER_ALREADY_EXISTS
CE-112142-1,0x816D001C,SCE_VOICE_CHAT_ERROR_MEMBER_NOT_FOUND
CE-112135-3,0x816D0015,SCE_VOICE_CHAT_ERROR_MIC_EVENT_HANDLER_ALREADY_REGISTERED
CE-112134-2,0x816D0014,SCE_VOICE_CHAT_ERROR_MIC_EVENT_HANDLER_NOT_REGISTERED
CE-112115-1,0x816D0001,SCE_VOICE_CHAT_ERROR_NOT_INITIALIZED
CE-112119-5,0x816D0005,SCE_VOICE_CHAT_ERROR_OUT_OF_MEMORY
CE-112137-5,0x816D0017,SCE_VOICE_CHAT_ERROR_PRESENCE_OFFLINE_DETECTED
CE-112127-4,0x816D000D,SCE_VOICE_CHAT_ERROR_PROCESS_EVENT_NOT_CALLED_TOO_LONG
CE-112125-2,0x816D000B,SCE_VOICE_CHAT_ERROR_REQUEST_ABORTED
CE-112133-1,0x816D0013,SCE_VOICE_CHAT_ERROR_REQUEST_ALREADY_ABORTED
CE-112126-3,0x816D000C,SCE_VOICE_CHAT_ERROR_REQUEST_ALREADY_USED
CE-112124-1,0x816D000A,SCE_VOICE_CHAT_ERROR_REQUEST_IN_USE
CE-112123-0,0x816D0009,SCE_VOICE_CHAT_ERROR_REQUEST_NOT_FOUND
CE-112121-8,0x816D0007,SCE_VOICE_CHAT_ERROR_SESSION_ALREADY_REGISTERED
CE-112130-8,0x816D0010,SCE_VOICE_CHAT_ERROR_SESSION_DELETED
CE-112129-6,0x816D000F,SCE_VOICE_CHAT_ERROR_SESSION_KICKED_OUT
CE-112128-5,0x816D000E,SCE_VOICE_CHAT_ERROR_SESSION_LEFT
CE-112120-7,0x816D0006,SCE_VOICE_CHAT_ERROR_SESSION_NOT_REGISTERED
CE-112131-9,0x816D0011,SCE_VOICE_CHAT_ERROR_SESSION_PUSH_DROPPED
CE-112144-3,0x816D001E,SCE_VOICE_CHAT_ERROR_SIGNED_OUT
CE-112143-2,0x816D001D,SCE_VOICE_CHAT_ERROR_USER_NOT_SIGNED_IN
CE-110361-2,0x81060002,SCE_VOICE_RECOGNITION_ERROR_DATABASE_CORRUPTED
CE-110360-1,0x81060001,SCE_VOICE_RECOGNITION_ERROR_VRC_NOT_FOUND
CE-109876-1,0x80F61302,SCE_VOICEMSG_ERROR_BUSY
CE-109875-0,0x80F61301,SCE_VOICEMSG_ERROR_CANCELED
CE-109882-8,0x80F61308,SCE_VOICEMSG_ERROR_FATAL
CE-109874-9,0x80F61300,SCE_VOICEMSG_ERROR_INTERNAL
CE-109878-3,0x80F61304,SCE_VOICEMSG_ERROR_INVALID_PARAM
CE-109879-4,0x80F61305,SCE_VOICEMSG_ERROR_MIC_DISCONNECTED
CE-109880-6,0x80F61306,SCE_VOICEMSG_ERROR_MIC_MUTE
CE-109883-9,0x80F61309,SCE_VOICEMSG_ERROR_OUT_OF_MEMORY
CE-109881-7,0x80F61307,SCE_VOICEMSG_ERROR_SPARK_MUTE
CE-109877-2,0x80F61303,SCE_VOICEMSG_ERROR_UNKNOWN_TASK
CE-119194-5,0x8A7C0002,SCE_VR_SETUP_DIALOG_ERROR_ALREADY_INITIALIZED
CE-119199-0,0x8A7C0007,SCE_VR_SETUP_DIALOG_ERROR_INVALID_MODE
CE-119197-8,0x8A7C0005,SCE_VR_SETUP_DIALOG_ERROR_INVALID_STATE
CE-119200-3,0x8A7C0008,SCE_VR_SETUP_DIALOG_ERROR_INVALID_VIDEO_OUT
CE-119193-4,0x8A7C0001,SCE_VR_SETUP_DIALOG_ERROR_NOT_INITIALIZED
CE-119195-6,0x8A7C0003,SCE_VR_SETUP_DIALOG_ERROR_PARAM_INVALID
CE-119198-9,0x8A7C0006,SCE_VR_SETUP_DIALOG_ERROR_SERVICE_BUSY
CE-119196-7,0x8A7C0004,SCE_VR_SETUP_DIALOG_ERROR_UNEXPECTED_FATAL
CE-107697-0,0x80A70002,SCE_VSH_AVCAP_ERROR_EAGAIN
CE-107703-8,0x80A70008,SCE_VSH_AVCAP_ERROR_EBUSY
CE-107701-6,0x80A70006,SCE_VSH_AVCAP_ERROR_EEMPTY
CE-107704-9,0x80A70009,SCE_VSH_AVCAP_ERROR_EINTR
CE-107696-9,0x80A70001,SCE_VSH_AVCAP_ERROR_EINVAL
CE-107702-7,0x80A70007,SCE_VSH_AVCAP_ERROR_ENFILE
CE-107698-1,0x80A70003,SCE_VSH_AVCAP_ERROR_ENOMEM
CE-107700-5,0x80A70005,SCE_VSH_AVCAP_ERROR_ENOSPC
CE-107705-0,0x80A7000A,SCE_VSH_AVCAP_ERROR_ENOTSUP
CE-107699-2,0x80A70004,SCE_VSH_AVCAP_ERROR_ERESET
CE-112812-5,0x81730100,SCE_VSH_CSHARP_WRAPPER_REGISTRY_ERROR_INVALID_UTF8_STRING
CE-110959-5,0x81200008,SCE_VSHCTL_ERROR_ALREADY_RUNNING
CE-110978-6,0x8120001B,SCE_VSHCTL_ERROR_CANT_USE_FEATURE_WHILE_COPYING_SAVED_DATA
CE-110972-0,0x81200015,SCE_VSHCTL_ERROR_DYNAMIC_GAME_MOUNT_PROTOCOL_VERSION
CE-110956-2,0x81200005,SCE_VSHCTL_ERROR_EVENT_QUEUE_EMPTY
CE-110955-1,0x81200004,SCE_VSHCTL_ERROR_EVENT_QUEUE_FULL
CE-110969-6,0x81200012,SCE_VSHCTL_ERROR_GAME_ASSET_BUSY
CE-110965-2,0x8120000E,SCE_VSHCTL_ERROR_GAME_ASSET_EXPORT_REQUEST_TIMEOUT
CE-110971-9,0x81200014,SCE_VSHCTL_ERROR_GAME_ASSET_UNAVAILABLE
CE-118949-2,0x8120001C,SCE_VSHCTL_ERROR_GAME_BOOT_EXCLUSIVITY
CE-110974-2,0x81200017,SCE_VSHCTL_ERROR_GAME_CRASH
CE-110963-0,0x8120000C,SCE_VSHCTL_ERROR_GAME_NOT_RUNNING
CE-110962-9,0x8120000B,SCE_VSHCTL_ERROR_GAME_RUNNING_ALREADY
CE-110973-1,0x81200016,SCE_VSHCTL_ERROR_HOME_IMG_BROKEN
CE-110975-3,0x81200018,SCE_VSHCTL_ERROR_HOME_IMG_FILENAME_SUFFIX
CE-110976-4,0x81200019,SCE_VSHCTL_ERROR_ILLEGAL_DEEPLINK_URL
CE-110954-0,0x81200003,SCE_VSHCTL_ERROR_INVALID_PARAM
CE-110958-4,0x81200007,SCE_VSHCTL_ERROR_NO_APP_INFO
CE-110953-9,0x81200002,SCE_VSHCTL_ERROR_NO_MEMORY
CE-110970-8,0x81200013,SCE_VSHCTL_ERROR_NO_SUCH_GAME_ASSET
CE-110966-3,0x8120000F,SCE_VSHCTL_ERROR_NO_SUCH_USER
CE-110964-1,0x8120000D,SCE_VSHCTL_ERROR_NO_USER_LOGGED_IN
CE-110961-8,0x8120000A,SCE_VSHCTL_ERROR_NOT_IMPLEMENTED
CE-110952-8,0x81200001,SCE_VSHCTL_ERROR_NOT_INITIALIZED
CE-110957-3,0x81200006,SCE_VSHCTL_ERROR_NOT_SUPPORTED
CE-110968-5,0x81200011,SCE_VSHCTL_ERROR_SETTING_REGISTRY_AFTER_SET_ACCOUNT_INFO
CE-110967-4,0x81200010,SCE_VSHCTL_ERROR_SPECIFIED_REGISTRY_ALREADY_SET
CE-110960-7,0x81200009,SCE_VSHCTL_ERROR_SYSTEM_STATE
CE-110977-5,0x8120001A,SCE_VSHCTL_ERROR_USER_STORAGE_UNAVAILABLE
CE-112082-4,0x81668401,SCE_VSMALLOC_ERROR_INVALID_ARGUMENT
CE-110002-4,0x80FBF001,SCE_VU_ERROR_EXTERNAL_HDCP_DISABLED
CE-110001-3,0x80FB0101,SCE_VU_ERROR_INVALID_PARAM
CE-108979-4,0x80E21001,SCE_WEB_BROWSER_DIALOG_ERROR_NAVIGATION
CE-111450-2,0x813C0003,SCE_WK_FONT_CONFIG_ERROR_FONT_NOT_FOUND
CE-111449-0,0x813C0002,SCE_WK_FONT_CONFIG_ERROR_INSUFFICIENT_BUFFER
CE-111448-9,0x813C0001,SCE_WK_FONT_CONFIG_ERROR_INVALID_ARGUMENT
CE-111729-1,0x814C0007,SCE_WORKAROUND_CTL_ERROR_ABORTED
CE-111733-6,0x814C000B,SCE_WORKAROUND_CTL_ERROR_FILE_IO
CE-111732-5,0x814C000A,SCE_WORKAROUND_CTL_ERROR_INVALID_FILE_SIZE
CE-111727-9,0x814C0005,SCE_WORKAROUND_CTL_ERROR_INVALID_HTTP_RESPONSE
CE-111725-7,0x814C0003,SCE_WORKAROUND_CTL_ERROR_INVALID_PARAM
CE-111726-8,0x814C0004,SCE_WORKAROUND_CTL_ERROR_INVALID_XML_FORMAT
CE-111736-9,0x814C000E,SCE_WORKAROUND_CTL_ERROR_LAST_MODIFIED_NOT_FOUND
CE-111738-1,0x814C0010,SCE_WORKAROUND_CTL_ERROR_NEWER_VERSION_ALREADY_INSTALLED
CE-111724-6,0x814C0002,SCE_WORKAROUND_CTL_ERROR_NO_MEMORY
CE-111731-4,0x814C0009,SCE_WORKAROUND_CTL_ERROR_NO_VALID_TITLE_WORKAROUND_FILE
CE-111723-5,0x814C0001,SCE_WORKAROUND_CTL_ERROR_NOT_INITIALIZED
CE-111730-3,0x814C0008,SCE_WORKAROUND_CTL_ERROR_NOT_IPOBTAINED
CE-111728-0,0x814C0006,SCE_WORKAROUND_CTL_ERROR_NOT_MODIFIED_HTTP_RESPONSE
CE-111737-0,0x814C000F,SCE_WORKAROUND_CTL_ERROR_NOT_SUPPORTED
CE-111734-7,0x814C000C,SCE_WORKAROUND_CTL_ERROR_VALIDATION
CE-111735-8,0x814C000D,SCE_WORKAROUND_CTL_ERROR_WRITE_FILE
CE-105514-6,0x80850200,SCE_XML_ERROR_DOM_ERROR
CE-105523-6,0x80850209,SCE_XML_ERROR_DOM_INVALID_ENITITY
CE-105524-7,0x8085020A,SCE_XML_ERROR_DOM_INVALID_NODE_TYPE
CE-105519-1,0x80850205,SCE_XML_ERROR_DOM_MAX_NUM_OF_ATTR_ERROR
CE-105521-4,0x80850207,SCE_XML_ERROR_DOM_MAX_SIZE_OF_ATTR_NAME_ERROR
CE-105522-5,0x80850208,SCE_XML_ERROR_DOM_MAX_SIZE_OF_ATTR_VALUE_ERROR
CE-105520-3,0x80850206,SCE_XML_ERROR_DOM_MAX_SIZE_OF_ELEMENT_NAME_ERROR
CE-105518-0,0x80850204,SCE_XML_ERROR_DOM_MAX_UNIQUE_ATTR_ERROR
CE-105517-9,0x80850203,SCE_XML_ERROR_DOM_MAX_UNIQUE_ELEMENT_ERROR
CE-105515-7,0x80850201,SCE_XML_ERROR_DOM_NODE_NOT_FOUND
CE-105516-8,0x80850202,SCE_XML_ERROR_DOM_READ_ONLY_ERROR
CE-105487-5,0x80850000,SCE_XML_ERROR_GENERIC_ERROR
CE-105492-1,0x80850005,SCE_XML_ERROR_INITIALIZE_FAILED
CE-105490-9,0x80850003,SCE_XML_ERROR_INVALID_ARGUMENT
CE-105493-2,0x80850006,SCE_XML_ERROR_INVALID_BIN_XML
CE-105488-6,0x80850001,SCE_XML_ERROR_NO_MEMORY
CE-105489-7,0x80850002,SCE_XML_ERROR_NOT_INITIALIZED
CE-105491-0,0x80850004,SCE_XML_ERROR_NOT_SUPPORTED
CE-105494-3,0x80850007,SCE_XML_ERROR_PARSER_BUSY
CE-105501-2,0x8085000E,SCE_XML_ERROR_XML_CLOSING_ANGLE_BRACKET_CHAR_NOT_FOUND
CE-105512-4,0x80850019,SCE_XML_ERROR_XML_DOCUMENT_ELEMENT_NOT_FOUND
CE-105513-5,0x8085001A,SCE_XML_ERROR_XML_DUPLICATE_ATTR_NAME
CE-105506-7,0x80850013,SCE_XML_ERROR_XML_END_OF_CD_SECT_NOT_FOUND
CE-105505-6,0x80850012,SCE_XML_ERROR_XML_END_OF_COMMENT_NOT_FOUND
CE-105507-8,0x80850014,SCE_XML_ERROR_XML_END_OF_DTD_NOT_FOUND
CE-105497-6,0x8085000A,SCE_XML_ERROR_XML_END_TAG_MISMATCH
CE-105502-3,0x8085000F,SCE_XML_ERROR_XML_EQUALITY_CHAR_NOT_FOUND
CE-105509-0,0x80850016,SCE_XML_ERROR_XML_HANDLER_NOT_SET
CE-105498-7,0x8085000B,SCE_XML_ERROR_XML_INVALID_CHAR
CE-105499-8,0x8085000C,SCE_XML_ERROR_XML_INVALID_DEC_VALUE
CE-105511-3,0x80850018,SCE_XML_ERROR_XML_INVALID_DOCUMENT_ELEMENT
CE-105500-1,0x8085000D,SCE_XML_ERROR_XML_INVALID_HEX_VALUE
CE-105510-2,0x80850017,SCE_XML_ERROR_XML_INVALID_PI
CE-105504-5,0x80850011,SCE_XML_ERROR_XML_QUOTE_CHAR_NOT_FOUND
CE-105503-4,0x80850010,SCE_XML_ERROR_XML_SEMI_COLON_CHAR_NOT_FOUND
CE-105496-5,0x80850009,SCE_XML_ERROR_XML_SYNTAX_ERROR
CE-105495-4,0x80850008,SCE_XML_ERROR_XML_UNEXPEXTED_EO_F
CE-105508-9,0x80850015,SCE_XML_ERROR_XML_UNKNOWN_ENCODING
CE-119862-7,0x80020000,Description not found in error description file.
CE-100001-2,0x80020001,Description not found in error description file.
CE-100002-3,0x80020002,Description not found in error description file.
CE-100003-4,0x80020003,Description not found in error description file.
CE-100004-5,0x80020004,Description not found in error description file.
CE-100005-6,0x80020005,Description not found in error description file.
CE-100006-7,0x80020006,Description not found in error description file.
CE-100007-8,0x80020007,Description not found in error description file.
CE-100008-9,0x80020008,Description not found in error description file.
CE-100009-0,0x80020009,Description not found in error description file.
CE-100010-2,0x8002000A,Description not found in error description file.
CE-100011-3,0x8002000B,Description not found in error description file.
CE-100012-4,0x8002000C,Description not found in error description file.
CE-100013-5,0x8002000D,Description not found in error description file.
CE-100014-6,0x8002000E,Description not found in error description file.
CE-100015-7,0x8002000F,Description not found in error description file.
CE-100016-8,0x80020010,Description not found in error description file.
CE-100017-9,0x80020011,Description not found in error description file.
CE-100018-0,0x80020012,Description not found in error description file.
CE-100019-1,0x80020013,Description not found in error description file.
CE-100020-3,0x80020014,Description not found in error description file.
CE-100021-4,0x80020015,Description not found in error description file.
CE-100022-5,0x80020016,Description not found in error description file.
CE-100023-6,0x80020017,Description not found in error description file.
CE-100024-7,0x80020018,Description not found in error description file.
CE-100025-8,0x80020019,Description not found in error description file.
CE-100026-9,0x8002001A,Description not found in error description file.
CE-100027-0,0x8002001B,Description not found in error description file.
CE-100028-1,0x8002001C,Description not found in error description file.
CE-100029-2,0x8002001D,Description not found in error description file.
CE-100030-4,0x8002001E,Description not found in error description file.
CE-100031-5,0x8002001F,Description not found in error description file.
CE-100032-6,0x80020020,Description not found in error description file.
CE-100033-7,0x80020021,Description not found in error description file.
CE-100034-8,0x80020022,Description not found in error description file.
CE-100035-9,0x80020023,Description not found in error description file.
CE-100035-9,0x80020023,Description not found in error description file.
CE-100036-0,0x80020024,Description not found in error description file.
CE-100037-1,0x80020025,Description not found in error description file.
CE-100038-2,0x80020026,Description not found in error description file.
CE-100039-3,0x80020027,Description not found in error description file.
CE-100040-5,0x80020028,Description not found in error description file.
CE-100041-6,0x80020029,Description not found in error description file.
CE-100042-7,0x8002002A,Description not found in error description file.
CE-100043-8,0x8002002B,Description not found in error description file.
CE-100044-9,0x8002002C,Description not found in error description file.
CE-100045-0,0x8002002D,Description not found in error description file.
CE-100045-0,0x8002002D,Description not found in error description file.
CE-100046-1,0x8002002E,Description not found in error description file.
CE-100047-2,0x8002002F,Description not found in error description file.
CE-100048-3,0x80020030,Description not found in error description file.
CE-100049-4,0x80020031,Description not found in error description file.
CE-100050-6,0x80020032,Description not found in error description file.
CE-100051-7,0x80020033,Description not found in error description file.
CE-100052-8,0x80020034,Description not found in error description file.
CE-100053-9,0x80020035,Description not found in error description file.
CE-100054-0,0x80020036,Description not found in error description file.
CE-100055-1,0x80020037,Description not found in error description file.
CE-100056-2,0x80020038,Description not found in error description file.
CE-100057-3,0x80020039,Description not found in error description file.
CE-100058-4,0x8002003A,Description not found in error description file.
CE-100059-5,0x8002003B,Description not found in error description file.
CE-100060-7,0x8002003C,Description not found in error description file.
CE-100061-8,0x8002003D,Description not found in error description file.
CE-100062-9,0x8002003E,Description not found in error description file.
CE-100063-0,0x8002003F,Description not found in error description file.
CE-100064-1,0x80020040,Description not found in error description file.
CE-100065-2,0x80020041,Description not found in error description file.
CE-100066-3,0x80020042,Description not found in error description file.
CE-100067-4,0x80020043,Description not found in error description file.
CE-100068-5,0x80020044,Description not found in error description file.
CE-100069-6,0x80020045,Description not found in error description file.
CE-100070-8,0x80020046,Description not found in error description file.
CE-100071-9,0x80020047,Description not found in error description file.
CE-100072-0,0x80020048,Description not found in error description file.
CE-100073-1,0x80020049,Description not found in error description file.
CE-100074-2,0x8002004A,Description not found in error description file.
CE-100075-3,0x8002004B,Description not found in error description file.
CE-100076-4,0x8002004C,Description not found in error description file.
CE-100077-5,0x8002004D,Description not found in error description file.
CE-100078-6,0x8002004E,Description not found in error description file.
CE-100079-7,0x8002004F,Description not found in error description file.
CE-100080-9,0x80020050,Description not found in error description file.
CE-100081-0,0x80020051,Description not found in error description file.
CE-100082-1,0x80020052,Description not found in error description file.
CE-100083-2,0x80020053,Description not found in error description file.
CE-100084-3,0x80020054,Description not found in error description file.
CE-100085-4,0x80020055,Description not found in error description file.
CE-100086-5,0x80020056,Description not found in error description file.
CE-100087-6,0x80020057,Description not found in error description file.
CE-100088-7,0x80020058,Description not found in error description file.
CE-100089-8,0x80020059,Description not found in error description file.
CE-100090-0,0x8002005A,Description not found in error description file.
CE-100091-1,0x8002005B,Description not found in error description file.
CE-100092-2,0x8002005C,Description not found in error description file.
CE-100093-3,0x8002005D,Description not found in error description file.
CE-100094-4,0x8002005E,Description not found in error description file.
CE-100095-5,0x8002005F,Description not found in error description file.
CE-100096-6,0x80020060,Description not found in error description file.
CE-100097-7,0x80020061,Description not found in error description file.
CE-100098-8,0x80020062,Description not found in error description file.
CE-100099-9,0x80020063,Description not found in error description file.
CE-117803-0,0x80020064,Description not found in error description file.
CE-117804-1,0x80020065,Description not found in error description file.
CE-117805-2,0x80020067,Description not found in error description file.
CE-100100-2,0x80020068,Description not found in error description file.
CE-100101-3,0x80020069,Description not found in error description file.
CE-100102-4,0x8002006A,Description not found in error description file.
CE-100103-5,0x8002006D,Description not found in error description file.
CE-100104-6,0x8002006E,Description not found in error description file.
CE-116756-6,0x8002006F,Description not found in error description file.
CE-116757-7,0x80020070,Description not found in error description file.
CE-117621-8,0x80020071,Description not found in error description file.
CE-117806-3,0x80020072,Description not found in error description file.
CE-117807-4,0x80020073,Description not found in error description file.
CE-117808-5,0x80020074,Description not found in error description file.
CE-119274-4,0x80020075,Description not found in error description file.
CE-120628-9,0x80020076,Description not found in error description file.
CE-119275-5,0x80020410,Description not found in error description file.
CE-100105-7,0x80080800,Description not found in error description file.
CE-100106-8,0x80080801,Description not found in error description file.
CE-100107-9,0x80080802,Description not found in error description file.
CE-100108-0,0x80080804,Description not found in error description file.
CE-100109-1,0x80080806,Description not found in error description file.
CE-100110-3,0x80080809,Description not found in error description file.
CE-100111-4,0x8008080C,Description not found in error description file.
CE-100112-5,0x8008080E,Description not found in error description file.
CE-100113-6,0x80080820,Description not found in error description file.
CE-100114-7,0x80080821,Description not found in error description file.
CE-100115-8,0x80080822,Description not found in error description file.
CE-100116-9,0x800D0000,Description not found in error description file.
CE-100117-0,0x800D0001,Description not found in error description file.
CE-100118-1,0x800D0002,Description not found in error description file.
CE-100119-2,0x800D0003,Description not found in error description file.
CE-100120-4,0x800D0004,Description not found in error description file.
CE-100121-5,0x800D0005,Description not found in error description file.
CE-100122-6,0x800D0006,Description not found in error description file.
CE-100123-7,0x800D00FF,Description not found in error description file.
CE-100124-8,0x800D0100,Description not found in error description file.
CE-100125-9,0x800D0101,Description not found in error description file.
CE-100126-0,0x800D0102,Description not found in error description file.
CE-100127-1,0x800D0103,Description not found in error description file.
CE-100128-2,0x800D0104,Description not found in error description file.
CE-100129-3,0x800D0105,Description not found in error description file.
CE-100130-5,0x800D0106,Description not found in error description file.
CE-100131-6,0x800D0107,Description not found in error description file.
CE-100132-7,0x800D0108,Description not found in error description file.
CE-100133-8,0x800D0109,Description not found in error description file.
CE-100134-9,0x800D010A,Description not found in error description file.
CE-100135-0,0x800D010B,Description not found in error description file.
CE-100136-1,0x800D010C,Description not found in error description file.
CE-100137-2,0x800D010D,Description not found in error description file.
CE-100138-3,0x800D010E,Description not found in error description file.
CE-100139-4,0x800D010F,Description not found in error description file.
CE-100140-6,0x800D0110,Description not found in error description file.
CE-100141-7,0x800D0111,Description not found in error description file.
CE-100142-8,0x800D0112,Description not found in error description file.
CE-100143-9,0x800D0113,Description not found in error description file.
CE-100144-0,0x800D0114,Description not found in error description file.
CE-100145-1,0x800D0115,Description not found in error description file.
CE-100146-2,0x800D0116,Description not found in error description file.
CE-100147-3,0x800D0117,Description not found in error description file.
CE-100148-4,0x800D0118,Description not found in error description file.
CE-100149-5,0x800D0119,Description not found in error description file.
CE-100150-7,0x800D01FF,Description not found in error description file.
CE-100151-8,0x800D0200,Description not found in error description file.
CE-100152-9,0x800D0201,Description not found in error description file.
CE-100153-0,0x800D0202,Description not found in error description file.
CE-100154-1,0x800D0203,Description not found in error description file.
CE-100155-2,0x800D0204,Description not found in error description file.
CE-100156-3,0x800D0205,Description not found in error description file.
CE-100157-4,0x800D0206,Description not found in error description file.
CE-100158-5,0x800D0207,Description not found in error description file.
CE-100159-6,0x800D0208,Description not found in error description file.
CE-100160-8,0x800D0209,Description not found in error description file.
CE-100161-9,0x800D020A,Description not found in error description file.
CE-100162-0,0x800D020B,Description not found in error description file.
CE-100163-1,0x800D020C,Description not found in error description file.
CE-100164-2,0x800D020D,Description not found in error description file.
CE-100165-3,0x800D020E,Description not found in error description file.
CE-100166-4,0x800D020F,Description not found in error description file.
CE-100167-5,0x800D0210,Description not found in error description file.
CE-100168-6,0x800D0211,Description not found in error description file.
CE-100169-7,0x800D0212,Description not found in error description file.
CE-100170-9,0x800D0213,Description not found in error description file.
CE-100171-0,0x800D0214,Description not found in error description file.
CE-100172-1,0x800D0215,Description not found in error description file.
CE-100173-2,0x800D0216,Description not found in error description file.
CE-100174-3,0x800D0217,Description not found in error description file.
CE-100175-4,0x800D0218,Description not found in error description file.
CE-100176-5,0x800D0219,Description not found in error description file.
CE-100177-6,0x800D021A,Description not found in error description file.
CE-100178-7,0x800D021B,Description not found in error description file.
CE-100179-8,0x800D021C,Description not found in error description file.
CE-100180-0,0x800D021D,Description not found in error description file.
CE-100181-1,0x800D021E,Description not found in error description file.
CE-100182-2,0x800D021F,Description not found in error description file.
CE-100183-3,0x800D0220,Description not found in error description file.
CE-100184-4,0x800D0221,Description not found in error description file.
CE-100185-5,0x800D0222,Description not found in error description file.
CE-100186-6,0x800D0223,Description not found in error description file.
CE-100187-7,0x800D0224,Description not found in error description file.
CE-100188-8,0x800D0225,Description not found in error description file.
CE-100189-9,0x800D03FF,Description not found in error description file.
CE-100190-1,0x800D0400,Description not found in error description file.
